2123	1452	live / reside (lit. 'sit')
2124	1453	raise (the hand)
2125	1454	saw
2126	1455	get together, all / assemble
2127	1456	roll up (cloth)
2128	1456	roll up (sleeve)
2129	1457	huddle / curl up
2130	1458	dig / excavate
2131	1459	block / obstruct
2132	1459	block / obstruct (by a rock)
2133	1459	block / obstruct (by a thorn)
2134	1460	obstruct (cause to) / block
2135	1461	open (a door)
2136	1462	boiling, be (water)
2137	1463	blossom (of flowers)
2138	1464	start / drive (a car)
2139	1465	start / begin
2140	1466	open up wasteland
2141	1467	chop (firewood, bamboo)
2142	1467	chop (wood)
2143	1467	chop down (trees)
2144	1468	chop / hew
2145	1469	watch
2146	1470	let s.b. see / show
2147	1471	see
2148	1472	see ( a doctor)
2149	1473	shoulder
2150	1474	roast (meat)
2151	1474	warm oneself by (a fire)
2152	1475	rely / depend on
2153	1476	kowtow
2154	1477	cough
2155	1478	thirsty, be
2156	1479	carve / engrave
2157	1479	woodcut
2158	1480	agree / consent
2159	1481	gnaw / nibble
2160	1482	dig out with finger
2161	1483	buckle / button up
2162	1484	idle, be / unoccupied
2163	1485	cry
2164	1486	sleepy, be
2165	1487	pull / tug
2166	1488	empty the bowels
2167	1489	peppery
2168	1490	leave sthg. behind
2169	1491	come
2170	1491	come (1sg)
2171	1491	come (future)
2172	1491	come (imperative)
2173	1491	come (past)
2174	1492	drag for / dredge up
2175	1493	old, be
2176	1494	rein in
2177	1495	tired, be / fatigued
2178	1496	connect / join
2179	1497	measure
2180	1497	measure (length)
2181	1497	measure (with a grain measure (Ch. 'dou3')
2182	1497	measure (with the hands)
2183	1498	dry (clothes) in the air
2184	1499	chat
2185	1500	split open / rend
2186	1500	split open / rend (earth, melon, etc.)
2187	1500	split open / rend (wooden things)
2188	1501	drench
2189	1502	flow (of water)
2190	1503	reserve (seeds)
2191	1504	deaf, be
2192	1505	cuddle / embrace
2193	1506	leak
2194	1506	leak (iron pot)
2195	1506	leak (room)
2196	1506	leak (stone pot)
2197	1507	s.b.'s turn
2198	1508	filter / strain
2199	1508	old / elderly
2200	1509	messy, be / in chaos
2201	1510	mess up
2202	1511	pile / stack up
2203	1511	pile / stack up (books, quilts, etc.)
2204	1511	pile / stack up (firewood)
2205	1512	set (of the sun)
2206	1513	numb, be
2207	1513	numb, be (foot)
2208	1513	numb, be (hand)
2209	1513	numb, be (mouth)
2210	1514	scold
2211	1515	bury
2212	1516	buy
2213	1517	sell
2214	1518	full, be / filled up
2215	1519	have, do not
2216	1519	there isn't / aren't
2217	1520	cover up (objects)
2218	1521	cry / chirp (of birds)
2219	1522	die out (of fire)
2220	1523	close (the mouth) lightly
2221	1524	understand
2222	1525	stroke / touch
2223	1526	whet (a knife)
2224	1527	grind (flour)
2225	1528	take / hold / get
2226	1529	taken hold of, have / gotten
2227	1530	scratch (an itch)
2228	1531	can
2229	1532	shrivel up / wither
2230	1533	twist (a towel)
2231	1534	solidify / congeal
2232	1535	throw up / vomit
2233	1536	crawl (of babies)
2234	1536	crawl (of people)
2235	1536	crawl (upwards)
2236	1537	crawl (of insects)
2237	1537	crawl (of insects, horizontally)
2238	1537	crawl (of insects, upwards)
2239	1538	climb (a mountain)
2240	1539	climb up (a tree)
2241	1540	strike (the table)
2242	1541	line up
2243	1542	send / dispatch (a person)
2244	1543	circle / hover / wheel
2245	1544	run
2246	1545	make (tea)
2247	1545	pickle (vegetables)
2248	1546	compensate
2249	1547	sustain losses (in business)
2250	1548	wear / bear
2251	1549	expand / swell
2252	1550	collide / run into
2253	1551	drape (a garment) over one's shoulders
2254	1552	chop (firewood)
2255	1553	float
2256	1554	splash / sprinkle
2257	1555	split up (bamboo strips)
2258	1556	become worn through (clothing)
2259	1557	split up (bamboo pole)
2260	1558	damaged, be (house) / cave in
2261	1559	broken (bowls)
2262	1559	broken, be (bowls)
2263	1560	break / smash (a bowl)
2264	1561	cut / rip open
2265	1562	pave / lay
2266	1563	bully / treat s.b. rough
2267	1564	deceive / cheat
2268	1564	deceive / cheat (people)
2269	1564	deceived, be / cheated, be
2270	1565	build (stove) by laying bricks, stones, etc.
2271	1565	build (wall) by laying bricks, stones, etc.
2272	1565	build by laying bricks, stones, etc.
2273	1566	ride (a horse)
2274	1567	get up (out of bed)
2275	1567	rise / stand up
2276	1568	pull / lead (a cow) along
2277	1569	owe (money)
2278	1570	rob / loot
2279	1571	knock / strike
2280	1572	raise (the tail)
2281	1572	warped, be (e.g. wooden boards)
2282	1573	prize / pry
2283	1574	cut up (meat)
2284	1574	cut up (melon)
2285	1574	cut up (vegetable)
2286	1575	embrace a child cheek to cheek
2287	1576	drive out / expel
2288	1577	get / fetch
2289	1578	marry (a woman)
2290	1579	go / leave
2291	1579	go / leave (future)
2292	1579	go / leave (past)
2293	1580	recover, fully (from an illness)
2294	1581	healed, have (of a wound)
2295	1582	chip (the rim)
2296	1583	complete, be
2297	1584	dye
2298	1585	shout / yell
2299	1586	make way for / give way
2300	1587	fry (cold rice)
2301	1587	heat up (cold rice)
2302	1587	steam (cold rice)
2303	1588	endure / be patient
2304	1589	look at and distinguish (characters)
2305	1590	recognize
2306	1591	throw / toss
2307	1591	throw / toss (away from speaker)
2308	1591	throw / toss (towards speaker)
2309	1592	dissolve
2310	1593	dissolve (cause to)
2311	1594	knead (dough)
2312	1595	sprinkle / spray
2313	1596	piss / pee
2314	1597	scatter (seeds)
2315	1598	break up (meeting) / end
2316	1599	come loose (shoelace)
2317	1600	untie / undo
2318	1601	sweep
2319	1602	kill
2320	1602	kill (a person)
2321	1602	kill / slaughter (an animal)
2322	1603	sieve / sift
2323	1604	dry (clothes) in the sun
2324	1604	dry (grain) in the sun
2325	1605	sunbathe
2326	1606	lightning
2327	1607	injure / hurt (the arm)
2328	1607	injure / hurt (the arm, by chopping)
2329	1608	consult / discuss
2330	1609	go upstairs
2331	1609	go upstairs (future)
2332	1609	go upstairs (past)
2333	1610	burn the grass on wasteland
2334	1611	shoot (an arrow)
2335	1612	shot, have (the target)
2336	1613	stretch out (the arm)
2337	1613	stretch out (the foot)
2338	1613	stretch out (the waist)
2339	1614	extend / elongate
2340	1615	draw out / stretch
2341	1615	draw out / stretchdraw out / stret
2342	1616	seep into / permeate
2343	1617	grow
2344	1617	grow (appear)
2345	1617	grow (mature)
2346	1618	rust
2347	1618	rust (copper)
2348	1618	rust (iron)
2349	1618	rust (lit. 'eat mud')
2350	1619	grow (a boil)
2351	1620	birth, give to
2352	1621	angry, be / take offense
2353	1622	left over, be / remain
2354	1623	rise / go up
2355	1624	lose (sthg.)
2356	1625	make / cause
2357	1626	release / set free
2358	1627	try / attempt
2359	1628	be
2360	1628	be (1st person)
2361	1628	be (3rd person)
2362	1629	harvest / reap
2363	1629	harvest / reap (the ear / tassel)
2364	1629	harvest / reap (the root)
2365	1630	receive
2366	1631	close (an umbrella)
2367	1632	put in order / tidy
2368	1632	put in order / tidy (crops)
2369	1632	put in order / tidy (things)
2370	1633	guard / defend
2371	1634	comb
2372	1635	lose (a fight)
2373	1635	lose (a game)
2374	1635	lose (a game) (gambling)
2375	1636	familiar with, be / know sthg. o
2376	1637	cooked, be (rice) / done
2377	1638	ripe, be (corn, beans, etc.)
2378	1638	ripe, be (fruit)
2379	1638	ripe, be (melons, nuts, etc.)
2380	1638	ripe, be (paddies, etc.)
2381	1639	thinner, get (body)
2382	1639	thinner, get (body) (livestock)
2383	1639	thinner, get (body) (people)
2384	1640	count (numbers)
2385	1641	rinse (the mouth)
2386	1642	fall / tumble down
2387	1643	fling / toss
2388	1644	bolt (the door)
2389	1645	tie (a cow) to
2390	1646	sleep
2391	1647	asleep, fall
2392	1648	suck
2393	1649	speak
2394	1650	tear up / rip
2395	1651	die
2396	1652	calculate
2397	1653	break to pieces (grain)
2398	1654	crush to pieces
2399	1655	damage / spoil
2400	1655	damage / spoil (intransitive)
2401	1655	damage / spoil (simplex)
2402	1655	damage / spoil (transitive)
2403	1656	lock (the door)
2404	1657	collapse / cave in / fall down
2405	1658	step on / trample / stamp
2406	1659	lift up / carry
2407	1660	shed (tears)
2408	1661	lie down
2409	1662	scald / burn (the hand)
2410	1663	escape / run away
2411	1664	beg (for food)
2412	1665	put on (another layer of cloth
2413	1666	ache (head)
2414	1666	wound
2415	1667	kick
2416	1668	shave (the head)
2417	1669	cloudy, be (sky) / overcast
2418	1670	clear, be (weather) / sunny
2419	1671	dawn (the day)
2420	1672	dark, get
2421	1673	fill up (a hollow)
2422	1674	lick / lap
2423	1675	choose / pick
2424	1676	carry (sthg.) with a pole on t
2425	1677	dance
2426	1677	dance (the 'guo1zhuang1')
2427	1678	jump
2428	1679	pulse / beat
2429	1680	paste / stick / glue
2430	1681	listen
2431	1682	hear
2432	1683	stop / cease
2433	1684	throw out (one's chest)
2434	1685	notify / inform
2435	1686	steal
2436	1687	throw / hurl
2437	1688	spit
2438	1689	push / shove
2439	1689	push / shove (people, cars)
2440	1689	turn a mill / grindstone
2441	1690	refuse by making excuses
2442	1691	back up / retreat
2443	1692	swallow
2444	1693	slough off (of a snake)
2445	1694	pull / drag (a log)
2446	1695	take off (clothes)
2447	1696	dislocate (a joint)
2448	1697	carry (loads; of pack animals)
2449	1698	dig / scoop out
2450	1699	cut / gouge out
2451	1700	bend at the waist
2452	1700	curved, become / bent
2453	1701	bend
2454	1702	finish / be over
2455	1703	play / amuse oneself
2456	1704	forget
2457	1705	violate / breach
2458	1706	breastfeed / suckle
2459	1707	smell
2460	1708	ask / question
2461	1709	hold (a pen)
2462	1710	cover (the mouth)
2463	1711	inhale
2464	1712	accustomed to, be / habit of, ha
2465	1713	wash (clothes)
2466	1714	like / love
2467	1715	blind, be
2468	1715	blind, be (acquired / postnatally)
2469	1715	blind, be (congenitally)
2470	1716	go downstairs
2471	1717	birth, give to (piglets)
2472	1718	lay (eggs)
2473	1718	lay (eggs)q
2474	1719	fall (rain)
2475	1720	hang down / droop
2476	1721	frighten / scare
2477	1722	cave in / sink
2478	1723	offer / dedicate
2479	1724	admire and envy
2480	1725	believe / trust
2481	1726	think
2482	1727	recall / remember
2483	1728	want (to go)
2484	1729	look like / resemble
2485	1730	digest
2486	1731	disappear / vanish
2487	1731	disappear / vanish (lit. 'not seen anymore')
2488	1732	subside (of swelling)
2489	1733	pare / peel with a knife
2490	1734	careful, be / cautious
2491	1735	laugh / smile
2492	1736	write
2493	1737	diarrhea, have
2494	1738	blow (one's nose)
2495	1739	sober up
2496	1739	wake up
2497	1739	wake up (from sleep when it's loud)
2498	1739	wake up (from sleep)
2499	1740	rest
2500	1740	rest (from work)
2501	1740	rest (while on the road)
2502	1741	embroider
2503	1742	learn
2504	1743	smoke / fumigate
2505	1743	smoke / fumigate (with a cypress branch)
2506	1744	display structure
2507	1744	find / look for
2508	1745	press / push down
2509	1746	castrate (cocks)
2510	1747	grind / pestle (medicine)
2511	1748	winnow
2512	1749	itch / tickle
2513	1750	raise (chickens)
2514	1751	rock / sway
2515	1752	shake (one's head)
2516	1753	bite
2517	1753	bite (of draught animals, wild animals)
2518	1753	bite (of snakes)
2519	1753	grit one's teeth
2520	1754	scoop up (water) / ladle out
2521	1755	want / need
2522	1756	lead the way
2523	1757	rely / lean on
2524	1758	overflow / spill
2525	1759	withhold the facts / conceal
2526	1760	win
2527	1761	welcome, bid s.b. / greet
2528	1762	embrace / hug
2529	1763	swim
2530	1764	have (money)
2531	1765	there are (people)
2532	1766	there are (trees on the mountain)
2533	1767	have (eyes)
2534	1768	there is (water in the bowl)
2535	1769	meet / come across
2536	1770	agree on / arrange
2537	1771	cross / pass
2538	1772	dizzy, feel / giddy
2539	1773	permit / allow
2540	1774	plant (trees)
2541	1775	be (in the house)
2542	1776	increase / gain
2543	1777	chisel / bore (a hole)
2544	1778	stick into / stab
2545	1779	pricked, be (on a thorn)
2546	1780	blink / wink
2547	1781	extract (oil)
2548	1782	pick (fruit)
2549	1782	pluck (flowers)
2550	1783	stick down (an envelope)
2551	1784	stand
2552	1785	open (the mouth)
2553	1786	grow up
2554	1786	grow up (of animals)
2555	1786	grow up (of plants)
2556	1787	go up (water level) / rise
2557	1788	bloated, feel (of the stomach)
2558	1789	catch (fire) / be (on fire)
2559	1789	catch (fire) / be (on fire) (a house)
2560	1789	catch (fire) / be (on fire) (on mountain)
2561	1790	catch cold
2562	1791	call together / convene
2563	1792	found / located
2564	1793	sting (of wasps)
2565	1794	cover / hide from view
2566	1795	shake / quake
2567	1796	fight / vie for
2568	1796	fight / vie for (contend)
2569	1797	steam
2570	1798	know
2571	1799	weave / knit
2572	1800	point at / to / out
2573	1801	plant / raise (wheat)
2574	1801	plant / raise (wheat) (dibbling)
2575	1801	plant / raise (wheat) (scatter)
2576	1802	swell (of tissue)
2577	1803	use or lean on (a walking stic
2578	1804	cook / boil
2579	1804	cook / boil (rice)
2580	1804	cook / boil (water, meat)
2581	1805	grab / seize / catch
2582	1806	turn around
2583	1807	turn (a corner)
2584	1808	turn (round and round)
2585	1809	turn (cause to)
2586	1810	put into a container / pack
2587	1811	chase after
2588	1812	prepare / get ready / intend
2589	1813	catch / capture
2590	1814	peck at (rice; of a chicken)
2591	1815	walk
2592	1816	bore / drill (a hole)
2593	1817	drill
2594	1818	drunk, be
2595	1818	drunk, get
2596	1819	sit down
2597	1820	do / make
2598	1820	do / make (future)
2599	1820	do / make (past)
2600	1821	dream
2601	1822	do / be in business
